word,true_label,predictions
the,O,O
custom,O,O
of,O,O
my,O,O
wulles,O,O
now,O,O
to,O,O
shippe,O,O
",",O,O
whiche,O,O
is,O,O
noo,O,O
gret,O,O
matter,O,O
.,O,O
I,O,O
preye,O,O
youe,O,O
",",O,O
yf,O,O
Henry,B,B
Sathewyck,I,I
have,O,O
moche,O,O
Flemish,O,O
monneye,O,O
",",O,O
to,O,O
see,O,O
how,O,O
ye,O,O
can,O,O
make,O,O
yt,O,O
over,O,O
in,O,O
London,O,O
with,O,O
som,O,O
sewr,O,O
"man,to",O,O
paye,O,O
me,O,O
at,O,O
double,O,O
usans,O,O
in,O,O
London,O,O
;,O,O
and,O,O
wright,O,O
me,O,O
howe,O,O
th'exchaunge,O,O
goyth,O,O
for,O,O
usans,O,O
",",O,O
double,O,O
usans,O,O
and,O,O
Paske,O,O
marte,O,O
.,O,O
I,O,O
wolld,O,O
have,O,O
all,O,O
my,O,O
rest,O,O
of,O,O
Cold,O,O
made,O,O
me,O,O
over,O,O
for,O,O
usans,O,O
or,O,O
double,O,O
to,O,O
som,O,O
proffyt,O,O
.,O,O
Thus,O,O
havyng,O,O
not,O,O
full,O,O
leser,O,O
to,O,O
answer,O,O
all,O,O
your,O,O
letter,O,O
",",O,O
but,O,O
pretend,O,O
by,O,O
the,O,O
next,O,O
with,O,O
Godes,O,O
helpe,O,O
",",O,O
commyt,O,O
youe,O,O
to,O,O
God,O,O
.,O,O
In,O,O
haest,O,O
.,O,O
William,B,B
Gyfford,I,I
.,O,O
Affter,O,O
moste,O,O
harty,O,O
commendacyons,O,O
unto,O,O
yous,O,O
and,O,O
my,O,O
syster,O,O
",",O,O
with,O,O
the,O,O
lyke,O,O
from,O,O
my,O,O
wyfe,O,O
",",O,O
these,O,O
shal,O,O
be,O,O
to,O,O
advertyse,O,O
youe,O,O
that,O,O
youres,O,O
of,O,O
the,O,O
xth,O,O
of,O,O
this,O,O
present,O,O
I,O,O
have,O,O
receyved,O,O
this,O,O
day,O,O
",",O,O
hopyng,O,O
that,O,O
my,O,O
last,O,O
off,O,O
the,O,O
18,O,O
of,O,O
this,O,O
moneth,O,O
ye,O,O
have,O,O
receyved,O,O
",",O,O
(1a,O,O
),O,O
and,O,O
lykewyes,O,O
my,O,O
former,O,O
of,O,O
the,O,O
xiiijth,O,O
",",O,O
and,O,O
do,O,O
by,O,O
them,O,O
perceave,O,O
ar,O,O
procedynges,O,O
here,O,O
.,O,O
(1,O,O
),O,O
Armigill,B,B
Wade,I,I
",",O,O
Clerk,O,O
of,O,O
the,O,O
Council,O,O
at,O,O
Calais,O,O
.,O,O
My,O,O
monney,O,O
of,O,O
Bartram,B,B
de,I,I
la,I,I
Salle,I,I
I,O,O
cannot,O,O
gett,O,O
as,O,O
yet,O,O
",",O,O
wherfore,O,O
I,O,O
am,O,O
in,O,O
great,O,O
doubt,O,O
that,O,O
it,O,O
will,O,O
not,O,O
serve,O,O
Mr,B,B
.,I,I
Cave's,I,I
pourpos,O,O
",",O,O
for,O,O
Mr,B,B
.,I,I
Smyth,I,I
is,O,O
dayly,O,O
charged,O,O
from,O,O
him,O,O
with,O,O
payementes,O,O
",",O,O
as,O,O
he,O,O
shewed,O,O
me,O,O
a,O,O
litill,O,O
before,O,O
the,O,O
writing,O,O
hierof,O,O
;,O,O
and,O,O
I,O,O
declaired,O,O
agen,O,O
unto,O,O
him,O,O
all,O,O
my,O,O
mater,O,O
",",O,O
wherfor,O,O
I,O,O
suppose,O,O
he,O,O
wil,O,O
provide,O,O
for,O,O
monneye,O,O
some,O,O
other,O,O
way,O,O
",",O,O
and,O,O
so,O,O
performe,O,O
his,O,O
commisions,O,O
",",O,O
as,O,O
I,O,O
thinke,O,O
you,O,O
shall,O,O
heare,O,O
of,O,O
by,O,O
this,O,O
berar,O,O
.,O,O
Quant,O,O
aux,O,O
reste,O,O
quy,O,O
me,O,O
est,O,O
deve,O,O
",",O,O
je,O,O
l'ay,O,O
quassy,O,O
le,O,O
tout,O,O
rechus,O,O
",",O,O
mes,O,O
de,O,O
che,O,O
que,O,O
il,O,O
reste,O,O
nous,O,O
en,O,O
ferons,O,O
",",O,O
Ambroisse,B,O
(3a,O,O
),O,O
et,O,O
moy,O,O
.,O,O
The,O,O
payementes,O,O
of,O,O
the,O,O
Paesche,O,O
maert,O,O
ar,O,O
now,O,O
in,O,O
haund,O,O
",",O,O
and,O,O
I,O,O
here,O,O
not,O,O
from,O,O
Bartram,B,B
Haghe,I,I
of,O,O
the,O,O
200li,O,O
that,O,O
you,O,O
writt,O,O
unto,O,O
him,O,O
for,O,O
to,O,O
lend,O,O
you,O,O
this,O,O
sayd,O,O
payementes,O,O
;,O,O
and,O,O
therfor,O,O
it,O,O
is,O,O
tyme,O,O
to,O,O
appointe,O,O
Robert,B,B
Androwe,I,I
some,O,O
other,O,O
way,O,O
",",O,O
howe,O,O
he,O,O
shall,O,O
be,O,O
furnisshed,O,O
for,O,O
your,O,O
hole,O,O
purpos,O,O
of,O,O
that,O,O
is,O,O
nowe,O,O
due,O,O
by,O,O
you,O,O
and,O,O
Mr,B,B
.,I,I
Cave,I,I
",",O,O
more,O,O
than,O,O
I,O,O
suppose,O,O
is,O,O
good,O,O
in,O,O
his,O,O
haundes,O,O
by,O,O
100li,O,O
st,O,O
.,O,O
at,O,O
leest,O,O
",",O,O
and,O,O
therfor,O,O
write,O,O
hym,O,O
your,O,O
mynd,O,O
spedely,O,O
.,O,O
Of,O,O
my,B,O
Mistres,I,B
Dacres,I,I
",",O,O
require,O,O
other,O,O
evidences,O,O
;,O,O
these,O,O
receyved,O,O
be,O,O
to,O,O
small,O,O
effect,O,O
.,O,O
And,O,O
with,O,O
Rose,B,B
",",O,O
th'Emperowre,B,B
being,O,O
owre,O,O
frynd,O,O
and,O,O
those,O,O
contreyes,O,O
open,O,O
",",O,O
(1d,O,O
),O,O
procede,O,O
as,O,O
ye,O,O
thynck,O,O
best,O,O
to,O,O
have,O,O
more,O,O
bochers,O,O
",",O,O
soo,O,O
the,O,O
kill,O,O
good,O,O
stuff,O,O
",",O,O
and,O,O
provide,O,O
monneye,O,O
for,O,O
the,B,B
Kinge's,I,I
wynter,O,O
felles,O,O
.,O,O
Wright,O,B
me,O,O
yf,O,O
Mr,B,B
.,I,I
Jamys,I,I
Gage,I,I
be,O,O
at,O,O
the,O,O
Cowrt,O,O
:,O,O
I,O,O
wolld,O,O
the,B,B
Kinge's,I,I
felles,O,O
shuld,O,O
not,O,O
eskape,O,O
my,O,O
hondes,O,O
-,O,O
speke,O,O
in,O,O
my,O,O
name,O,O
in,O,O
tyme,O,O
.,O,O
And,O,O
so,O,O
with,O,O
recommendacions,O,O
to,O,O
owre,O,O
fryndes,O,O
all,O,O
",",O,O
Jhesus,O,O
be,O,O
with,O,O
youe,O,O
and,O,O
us,O,O
all,O,O
.,O,O
After,O,O
herty,O,O
comendations,O,O
",",O,O
theise,O,O
maie,O,O
signifie,O,O
unto,O,O
you,O,O
that,O,O
unto,O,O
my,O,O
brother,O,O
Richard,B,B
Johnson,I,I
",",O,O
now,O,O
at,O,O
Callais,O,O
",",O,O
I,O,O
have,O,O
sent,O,O
a,O,O
lettre,O,O
directed,O,O
unto,O,O
you,O,O
",",O,O
which,O,O
I,O,O
have,O,O
wylled,O,O
hym,O,O
to,O,O
convey,O,O
unto,O,O
you,O,O
.,O,O
(1a,O,O
),O,O
In,O,O
the,O,O
same,O,O
I,O,O
desiered,O,O
you,O,O
to,O,O
make,O,O
up,O,O
in,O,O
your,O,O
bocke,O,O
my,O,O
accompt,O,O
",",O,O
and,O,O
the,O,O
rest,O,O
to,O,O
sett,O,O
in,O,O
a,O,O
new,O,O
place,O,O
on,O,O
the,O,O
name,O,O
of,O,O
John,B,B
and,O,O
Richard,B,B
Jonson,I,I
;,O,O
and,O,O
desiered,O,O
you,O,O
to,O,O
accept,O,O
suche,O,O
busines,O,O
as,O,O
my,O,O
brother,O,O
shall,O,O
assinge,O,O
unto,O,O
you,O,O
",",O,O
even,O,O
as,O,O
(I,O,O
thancke,O,O
you,O,O
),O,O
ye,O,O
have,O,O
done,O,O
for,O,O
me,O,O
.,O,O
And,O,O
now,O,O
I,O,O
shall,O,O
desyer,O,O
you,O,O
to,O,O
accept,O,O
ij,O,O
billes,O,O
of,O,O
exchange,O,O
",",O,O
first,O,O
and,O,O
secont,O,O
made,O,O
dew,O,O
to,O,O
Herman,B,B
Peper,I,I
of,O,O
Andwerpe,O,O
",",O,O
cont,O,O
.,O,O
28li,O,O
15s,O,O
0d,O,O
Fl.,O,O
",",O,O
and,O,O
ij,O,O
billes,O,O
",",O,O
first,O,O
and,O,O
seconde,O,O
",",O,O
made,O,O
dew,O,O
to,O,O
Laurens,B,B
Burkens,I,I
of,O,O
Andwerp,O,O
",",O,O
cont,O,O
.,O,O
51li,O,O
15s,O,O
0d,O,O
Fl.,O,O
",",O,O
(2a,O,O
),O,O
all,O,O
paieable,O,O
at,O,O
usans,O,O
",",O,O
which,O,O
is,O,O
the,O,O
vjth,O,O
of,O,O
Aprill,O,O
",",O,O
and,O,O
is,O,O
for,O,O
the,O,O
velew,O,O
receavid,O,O
of,O,O
John,B,B
Rowland,I,I
;,O,O
and,O,O
whereas,O,O
ye,O,O
have,O,O
not,O,O
in,O,O
your,O,O
handes,O,O
to,O,O
discharge,O,O
it,O,O
",",O,O
my,O,B
brother,O,I
Richard,B,I
aforsaid,O,O
hath,O,O
advise,O,O
to,O,O
send,O,O
you,O,O
",",O,O
or,O,O
to,O,O
send,O,O
you,O,O
right,O,O
shortly,O,O
",",O,O
a,O,O
greter,O,O
somme,O,O
of,O,O
monney,O,O
then,O,O
the,O,O
bylles,O,O
comme,O,O
to,O,O
.,O,O
As,O,O
the,O,O
Lord,O,O
knowith,O,O
",",O,O
Who,O,O
kepe,O,O
you,O,O
",",O,O
in,O,O
hast,O,O
.,O,O
Neverthelesse,O,O
",",O,O
the,O,O
20li,O,O
I,O,O
doubt,O,O
you,O,O
shal,O,O
not,O,O
be,O,O
suer,O,O
of,O,O
with,O,O
this,O,O
lettre,O,O
",",O,O
for,O,O
that,O,O
perchaunce,O,O
),O,O
my,B,B
brother,I,I
Richard,I,I
shall,O,O
have,O,O
so,O,O
necessarely,O,O
to,O,O
do,O,O
therwith,O,O
untill,O,O
the,O,O
next,O,O
weke,O,O
",",O,O
as,O,O
that,O,O
he,O,O
shall,O,O
in,O,O
nowise,O,O
be,O,O
able,O,O
to,O,O
forbere,O,O
th'occupieng,O,O
therof,O,O
so,O,O
long,O,O
",",O,O
which,O,O
you,O,O
may,O,O
not,O,O
be,O,O
offended,O,O
with,O,O
",",O,O
by,O,O
reasone,O,O
that,O,O
I,O,O
have,O,O
ben,O,O
bold,O,O
with,O,O
twys,O,O
as,O,O
moche,O,O
hier,O,O
of,O,O
Mr,B,B
.,I,I
Cave's,I,I
monney,O,O
to,O,O
pay,O,O
your,O,O
part,O,O
of,O,O
your,O,O
great,O,O
bill,O,O
abovemencioned,O,O
.,O,O
For,O,O
untill,O,O
this,O,O
day,O,O
I,O,O
have,O,O
taken,O,O
but,O,O
100li,O,O
st,O,O
.,O,O
for,O,O
your,O,O
accompt,O,O
",",O,O
sins,O,O
somewhat,O,O
befor,O,O
thollydayes,O,O
",",O,O
and,O,O
that,O,O
haeth,O,O
ben,O,O
this,O,O
that,O,O
I,O,O
send,O,O
nowe,O,O
to,O,O
Tykeford,O,O
",",O,O
taken,O,O
(I,O,O
say,O,O
),O,O
in,O,O
ij,O,O
parcelles,O,O
for,O,O
the,O,O
payementes,O,O
of,O,O
the,O,O
Sinxon,O,O
maert,O,O
after,O,O
23s,O,O
",",O,O
which,O,O
is,O,O
the,O,O
best,O,O
reconing,O,O
that,O,O
went,O,O
in,O,O
the,O,O
Streat,O,O
in,O,O
a,O,O
manner,O,O
sins,O,O
Ester,O,O
:,O,O
xlli,O,O
hierof,O,O
I,O,O
hadd,O,O
of,O,O
Henry,B,B
Grover,I,I
",",O,O
haberdassher,O,O
",",O,O
and,O,O
60li,O,O
of,O,O
Richard,B,B
Large,I,I
",",O,O
mercer,O,O
",",O,O
trusting,O,O
to,O,O
gett,O,O
more,O,O
after,O,O
that,O,O
reconing,O,O
with,O,O
a,O,O
litell,O,O
leasur-taking,O,O
",",O,O
for,O,O
sodenly,O,O
it,O,O
wil,O,O
not,O,O
be,O,O
done,O,O
bycause,O,O
ther,O,O
is,O,O
so,O,O
fewe,O,O
delyverers,O,O
as,O,O
ever,O,O
I,O,O
se,O,O
",",O,O
and,O,O
especially,O,O
for,O,O
so,O,O
long,O,O
tyme,O,O
.,O,O
And,O,O
therfor,O,O
content,O,O
you,O,O
with,O,O
this,O,O
my,O,O
doinges,O,O
at,O,O
this,O,O
tyme,O,O
",",O,O
and,O,O
still,O,O
as,O,O
oportunite,O,O
will,O,O
serve,O,O
I,O,O
will,O,O
procede,O,O
.,O,O
Add,O,O
.,O,O
To,O,O
my,O,O
brother,O,O
John,B,B
Johnson,I,I
",",O,O
be,O,O
this,O,O
delyvered,O,O
at,O,O
John,B,B
Johnson,I,I
.,O,O
The,O,O
voyce,O,O
gothe,O,O
here,O,O
that,O,O
ther,O,O
ys,O,O
.,O,O
10,O,O
or,O,O
12,O,O
M,O,O
.,O,O
men,O,O
of,O,O
warre,O,O
",",O,O
of,O,O
whom,O,O
the,O,O
people,O,O
of,O,O
this,O,O
towne,O,O
are,O,O
not,O,O
a,O,O
litell,O,O
afeard,O,O
.,O,O
by,O,O
their,O,O
preperation,O,O
dayly,O,O
made,O,O
for,O,O
.,O,O
of,O,O
this,O,O
their,O,O
town,O,O
",",O,O
wiche,O,O
God,O,O
preserve,O,O
",",O,O
for,O,O
many,O,O
men's,O,O
livynges,O,O
lie,O,O
here,O,O
.,O,O
As,O,O
knowith,O,O
the,O,O
Lord,O,O
",",O,O
unto,O,O
Whos,O,O
most,O,O
mercyffull,O,O
tuition,O,O
I,O,O
most,O,O
hartely,O,O
commytt,O,O
you,O,O
",",O,O
Amen,O,O
.,O,O
Written,O,O
ut,O,O
supra,O,O
.,O,O
I,O,O
perceyve,O,O
ye,O,O
have,O,O
written,O,O
to,O,O
Henry,B,B
Southwyk,I,I
accordyng,O,O
to,O,O
Anthony,B,B
Byskette's,I,I
advyse,O,O
.,O,O
I,O,O
am,O,O
glad,O,O
that,O,O
ye,O,O
have,O,O
so,O,O
done,O,O
",",O,O
and,O,O
by,O,O
Mr,B,B
.,I,I
Lyghe's,I,I
aunswer,O,O
I,O,O
perceive,O,O
well,O,O
inoughe,O,O
what,O,O
he,O,O
meaneth,O,O
.,O,O
Jhesus,O,O
anno,O,O
1545,O,O
",",O,O
at,O,O
Tickfford,O,O
",",O,O
8t,O,O
in,O,O
Maye,O,O
.,O,O
I,O,O
trust,O,O
ye,O,O
will,O,O
kepe,O,O
youre,O,O
apointement,O,O
at,O,O
Cristemas,O,O
.,O,O
These,O,O
geyser,O,O
followynge,O,O
be,O,O
delyvered,O,O
unto,O,O
youre,O,O
servauntes,O,O
.,O,O
(1a,O,O
),O,O
I,O,O
have,O,O
sente,O,O
to,O,O
my,B,B
brother,I,I
Otwell,I,I
billis,O,O
of,O,O
my,O,B
gossep,O,I
Crante's,B,I
",",O,O
Mistris,B,B
Baynam's,I,I
kynswoman,O,O
.,O,O
I,O,O
praie,O,O
you,O,O
",",O,O
at,O,O
your,O,O
comyng,O,O
to,O,O
London,O,O
sett,O,O
them,O,O
and,O,O
other,O,O
that,O,O
ye,O,O
have,O,O
forward,O,O
in,O,O
the,O,O
lave,O,O
.,O,O
;,O,O
.,O,O
and,O,O
often,O,O
.,O,O
of,O,O
a,O,O
.,O,O
Lorde,O,O
graunt,O,O
you,O,O
your,O,O
gentill,O,O
herte's,O,O
desier,O,O
.,O,O
456,O,O
.,O,O
JOHN,B,B
JOHNSON,I,I
TO,O,O
ROBERT,B,B
ANDREW,I,I
After,O,O
dew,O,O
comendations,O,O
",",O,O
it,O,O
maie,O,O
lyke,O,O
you,O,O
to,O,O
understond,O,O
that,O,O
sins,O,O
my,O,O
comynge,O,O
hether,O,O
I,O,O
have,O,O
sold,O,O
no,O,O
fellis,O,O
",",O,O
albeit,O,O
that,O,O
hier,O,O
be,O,O
Hollaunders,O,O
of,O,O
Leithe,O,O
and,O,O
Haerlem,O,O
who,O,O
yet,O,O
have,O,O
not,O,O
done,O,O
their,O,O
feat,O,O
.,O,O
But,O,O
other,O,O
to,O,O
them,O,O
that,O,O
be,O,O
hier,O,O
",",O,O
or,O,O
to,O,O
soche,O,O
as,O,O
will,O,O
be,O,O
hier,O,O
or,O,O
it,O,O
be,O,O
long,O,O
",",O,O
I,O,O
hope,O,O
to,O,O
rydde,O,O
",",O,O
wherof,O,O
ye,O,O
shall,O,O
be,O,O
certified,O,O
;,O,O
howebeit,O,O
",",O,O
glad,O,O
I,O,O
wold,O,O
be,O,O
to,O,O
have,O,O
your,O,O
adwise,O,O
and,O,O
aunswer,O,O
unto,O,O
the,O,O
lettre,O,O
I,O,O
sent,O,O
you,O,O
from,O,O
London,O,O
(1a,O,O
),O,O
consernyng,O,O
your,O,O
comyssion,O,O
",",O,O
to,O,O
whome,O,O
ye,O,O
wold,O,O
be,O,O
content,O,O
to,O,O
geve,O,O
credit,O,O
",",O,O
eallis,O,O
I,O,O
maie,O,O
chaunce,O,O
to,O,O
geve,O,O
credit,O,O
unto,O,O
those,O,O
ye,O,O
wil,O,O
not,O,O
be,O,O
contentyd,O,O
with,O,O
",",O,O
as,O,O
ye,O,O
were,O,O
with,O,O
the,O,O
sales,O,O
of,O,O
the,O,O
laste,O,O
yeare,O,O
.,O,O
Concerning,O,O
the,O,O
parsonage,O,O
mater,O,O
",",O,O
I,O,O
have,O,O
aunswered,O,O
you,O,O
therin,O,O
by,O,O
the,O,O
way,O,O
of,O,O
Tykeford,O,O
",",O,O
as,O,O
you,O,O
willed,O,O
me,O,O
to,O,O
do,O,O
by,O,O
your,O,O
lettre,O,O
by,O,O
Wade,B,B
;,O,O
and,O,O
brieffly,O,O
",",O,O
th'effect,O,O
therof,O,O
was,O,O
to,O,O
continue,O,O
your,O,O
aunswer,O,O
to,O,O
the,O,O
parson,O,O
(1b,O,O
),O,O
that,O,O
you,O,O
made,O,O
him,O,O
at,O,O
first,O,O
",",O,O
and,O,O
so,O,O
to,O,O
kepe,O,O
the,O,O
possession,O,O
of,O,O
everything,O,O
that,O,O
you,O,O
have,O,O
receyved,O,O
unto,O,O
your,O,O
howsebounde's,O,O
coming,O,O
home,O,O
",",O,O
if,O,O
by,O,O
anny,O,O
meanes,O,O
you,O,O
can,O,O
.,O,O
Use,O,O
as,O,O
fewe,O,O
wordes,O,O
with,O,O
him,O,O
as,O,O
may,O,O
be,O,O
",",O,O
but,O,O
to,O,O
.,O,O
trust,O,O
well,O,O
ynough,O,O
to,O,O
lyve,O,O
withoute,O,O
the,O,O
same,O,O
.,O,O
have,O,O
done,O,O
hiertofor,O,O
.,O,O
Quant,O,O
a,O,O
che,O,O
que,O,O
ditte,O,O
",",O,O
se,O,O
je,O,O
veux,O,O
serghier,O,O
quelque,O,O
chosse,O,O
pour,O,O
Espainne,O,O
que,O,O
vous,O,O
le,O,O
fere,O,O
serghier,O,O
sur,O,O
vostre,O,O
navire,O,O
",",O,O
je,O,O
vous,O,O
remerchie,O,O
",",O,O
car,O,O
il,O,O
n'est,O,O
point,O,O
de,O,O
bessoin,O,O
cheste,O,O
heure,O,O
aux,O,O
moiens,O,O
que,O,O
les,O,O
navires,O,O
de,O,O
pardecha,O,O
feront,O,O
le,O,O
voiaighe,O,O
a,O,O
ches,O,O
Pascques,O,O
",",O,O
sy,O,O
plaist,O,O
a,O,O
Dieu,O,O
;,O,O
pour,O,O
advis,O,O
.,O,O
Affter,O,O
moost,O,O
hertye,O,O
recommendacions,O,O
unto,O,O
youe,O,O
and,O,O
my,O,O
nepce,O,O
",",O,O
hertely,O,O
thanckyng,O,O
youe,O,O
of,O,O
your,O,O
peynes,O,O
ye,O,O
toke,O,O
here,O,O
",",O,O
these,O,O
shal,O,O
be,O,O
to,O,O
certiffye,O,O
youe,O,O
that,O,O
wiere,O,O
I,O,O
purposed,O,O
to,O,O
have,O,O
nowe,O,O
sene,O,O
London,O,O
",",O,O
but,O,O
yt,O,O
is,O,O
so,O,O
hote,O,O
ther,O,O
that,O,O
I,O,O
am,O,O
mynded,O,O
to,O,O
differ,O,O
a,O,O
tyme,O,O
",",O,O
and,O,O
thoff,O,O
it,O,O
be,O,O
to,O,O
my,O,O
losse,O,O
.,O,O
For,O,O
awnswer,O,O
I,O,O
praye,O,O
yow,O,O
understond,O,O
that,O,O
I,O,O
dyd,O,O
ones,O,O
delyver,O,O
a,O,O
good,O,O
",",O,O
perfaict,O,O
and,O,O
trew,O,O
reconyng,O,O
unto,O,O
your,O,O
brother,O,O
of,O,O
all,O,O
the,O,O
thinges,O,O
ye,O,O
had,O,O
of,O,O
me,O,O
",",O,O
and,O,O
other,O,O
reconyng,O,O
I,O,O
cannot,O,O
geve,O,O
yow,O,O
.,O,O
The,O,O
some,O,O
I,O,O
maie,O,O
geve,O,O
yow,O,O
again,O,O
but,O,O
that,O,O
nedithe,O,O
not,O,O
",",O,O
for,O,O
I,O,O
will,O,O
stond,O,O
to,O,O
the,O,O
same,O,O
before,O,O
all,O,O
men,O,O
that,O,O
understond,O,O
reconynges,O,O
",",O,O
even,O,O
as,O,O
I,O,O
am,O,O
content,O,O
ye,O,O
shewe,O,O
it,O,O
to,O,O
Mr,B,B
.,I,I
Some,I,I
or,O,O
whome,O,O
ye,O,O
will,O,O
",",O,O
if,O,O
ye,O,O
cannot,O,O
well,O,O
deserve,O,O
it,O,O
yourself,O,O
",",O,O
so,O,O
that,O,O
when,O,O
ye,O,O
consider,O,O
by,O,O
your,O,O
awne,O,O
reconynges,O,O
",",O,O
conferring,O,O
with,O,O
Rychard,B,B
Preston,I,I
my,O,O
servant,O,O
what,O,O
monney,O,O
ye,O,O
have,O,O
paid,O,O
",",O,O
ye,O,O
maie,O,O
sone,O,O
trie,O,O
yourself,O,O
in,O,O
my,O,O
debt,O,O
",",O,O
which,O,O
I,O,O
shall,O,O
desier,O,O
yow,O,O
ye,O,O
wold,O,O
clere,O,O
",",O,O
for,O,O
it,O,O
is,O,O
reason,O,O
it,O,O
had,O,O
ben,O,O
don,O,O
or,O,O
this,O,O
tyme,O,O
.,O,O
For,O,O
if,O,O
ye,O,O
consider,O,O
how,O,O
slackely,O,O
ye,O,O
paid,O,O
me,O,O
after,O,O
your,O,O
own,O,O
tymes,O,O
apointyd,O,O
",",O,O
ye,O,O
maye,O,O
perseve,O,O
that,O,O
I,O,O
was,O,O
a,O,O
great,O,O
loser,O,O
by,O,O
yow,O,O
",",O,O
for,O,O
that,O,O
at,O,O
the,O,O
tyme,O,O
of,O,O
paiment,O,O
unto,O,O
me,O,O
of,O,O
my,O,O
monney,O,O
",",O,O
th'exchaunge,O,O
was,O,O
iijs,O,O
in,O,O
a,O,O
pound,O,O
wurse,O,O
for,O,O
me,O,O
then,O,O
the,O,O
reconyng,O,O
I,O,O
made,O,O
yow,O,O
at,O,O
the,O,O
delyvere,O,O
of,O,O
my,O,O
wares,O,O
;,O,O
and,O,O
therfore,O,O
if,O,O
anny,O,O
have,O,O
cause,O,O
to,O,O
complaine,O,O
",",O,O
it,O,O
is,O,O
I,O,O
",",O,O
who,O,O
felt,O,O
it,O,O
in,O,O
th'exchaunge,O,O
of,O,O
my,O,O
monney,O,O
",",O,O
wheras,O,O
the,O,O
prices,O,O
of,O,O
the,O,O
thinges,O,O
ye,O,O
had,O,O
of,O,O
me,O,O
dyd,O,O
moche,O,O
to,O,O
your,O,O
proffit,O,O
increase,O,O
",",O,O
or,O,O
ellis,O,O
ye,O,O
dyd,O,O
not,O,O
handle,O,O
it,O,O
so,O,O
wisely,O,O
as,O,O
ye,O,O
might,O,O
have,O,O
done,O,O
.,O,O
So,O,O
knowith,O,O
the,O,O
Lord,O,O
",",O,O
Who,O,O
kepe,O,O
yow,O,O
.,O,O
Right,O,O
Worshipfull,O,O
",",O,O
To,O,O
Pasquall,B,B
&,O,O
Compaigny,O,I
I,O,O
thinke,O,O
we,O,O
owe,O,O
yett,O,O
(at,O,O
leest,O,O
),O,O
20011,O,O
",",O,O
which,O,O
also,O,O
wer,O,O
not,O,O
reasone,O,O
that,O,O
thay,O,O
shuld,O,O
want,O,O
long,O,O
",",O,O
for,O,O
thaundling,O,O
of,O,O
thayer,O,O
thinges,O,O
haeth,O,O
done,O,O
us,O,O
moche,O,O
plesur,O,O
.,O,O
From,O,O
Pysford,O,O
",",O,O
the,O,O
vj,O,O
in,O,O
Marche,O,O
",",O,O
anno,O,O
1546,O,O
.,O,O
For,O,O
that,O,O
I,O,O
perceave,O,O
by,O,O
Raeffe's,B,B
report,O,O
unto,O,O
me,O,O
",",O,O
that,O,O
you,O,O
ar,O,O
lyke,O,O
to,O,O
be,O,O
disappointed,O,O
of,O,O
monney,O,O
of,O,O
your,O,O
cattell,O,O
at,O,O
his,O,O
haunces,O,O
at,O,O
Bunttingford,O,O
",",O,O
I,O,O
have,O,O
taken,O,O
by,O,O
th'exchaunge,O,O
this,O,O
day,O,O
60li,O,O
st,O,O
.,O,O
of,O,O
Thomas,B,B
Eton,I,I
.,O,O
for,O,O
double,O,O
usans,O,O
at,O,O
2ls,O,O
6d,O,O
.,O,O
Of,O,O
the,O,O
same,O,O
I,O,O
send,O,O
you,O,O
butt,O,O
30li,O,O
st,O,O
.,O,O
nowe,O,O
per,O,O
my,B,B
brother,I,I
Richard,I,I
",",O,O
bycause,O,O
Raeff,B,B
lakked,O,O
compaignye,O,O
",",O,O
and,O,O
the,O,O
rest,O,O
being,O,O
all,O,O
in,O,O
testons,O,O
it,O,O
could,O,O
not,O,O
be,O,O
chaunged,O,O
into,O,O
none,O,O
other,O,O
monney,O,O
so,O,O
shortely,O,O
",",O,O
but,O,O
agenst,O,O
my,O,B
cosin,O,I
Lawrens,B,I
Sanders,I,I
',O,O
coming,O,O
I,O,O
will,O,O
make,O,O
it,O,O
.,O,O
",",O,O
by,O,O
Gode's,O,O
grace,O,O
.,O,O
Th'exchaunge,O,O
into,O,O
grotes,O,O
will,O,O
cost,O,O
iiijd,O,O
in,O,O
every,O,O
li,O,O
at,O,O
leest,O,O
.,O,O
And,O,O
thus,O,O
in,O,O
hast,O,O
fare,O,O
you,O,O
well,O,O
.,O,O
I,O,O
was,O,O
yeasterdaye,O,O
with,O,O
my,B,B
aunt,I,I
Crooke,I,I
",",O,O
who,O,O
was,O,O
offred,O,O
by,O,O
a,O,O
clothyer,O,O
xxxs,O,O
for,O,O
a,O,O
todd,O,O
of,O,O
her,O,O
wull,O,O
",",O,O
to,O,O
be,O,O
paid,O,O
nowe,O,O
comptant,O,O
.,O,O
I,O,O
do,O,O
well,O,O
understond,O,O
that,O,O
the,O,O
lyke,O,O
offre,O,O
hathe,O,O
bene,O,O
made,O,O
by,O,O
sondry,O,O
clothyers,O,O
to,O,O
manye,O,O
men,O,O
hereabowtes,O,O
",",O,O
(1a,O,O
),O,O
supposing,O,O
that,O,O
when,O,O
the,O,O
proclamation,O,O
shall,O,O
take,O,O
effect,O,O
",",O,O
somwhat,O,O
the,O,O
pryses,O,O
wyll,O,O
fall,O,O
",",O,O
but,O,O
not,O,O
moche,O,O
.,O,O
And,O,O
as,O,O
touchyng,O,O
your,O,O
leez,O,O
of,O,O
the,O,O
benyfice,O,O
of,O,O
Glapthorne,O,O
",",O,O
I,O,O
perceyve,O,O
your,O,O
mynd,O,O
by,O,O
your,O,O
seyd,O,O
letters,O,O
",",O,O
albeit,O,O
therin,O,O
as,O,O
