word_id,word_original,NAME,LOCATION,NATION,MARKET,DATE,TIME,PRICE,GOD,labels,word,POS
SB_J_206.9.159,in,O,O,O,O,O,O,O,O,O,in,ADP
SB_J_206.9.160,"a,",O,O,O,O,O,O,O,O,O,a,PRON
SB_J_206.9.160.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_206.9.161,lettre,O,O,O,O,O,O,O,O,O,lettre,NOUN
SB_J_206.9.162,herinclosyd),O,O,O,O,O,O,O,O,O,herinclosyd,PROPN
SB_J_206.9.162.1,,O,O,O,O,O,O,O,O,O,),PUNCT
SB_J_206.9.163,(1b),O,O,O,O,O,O,O,O,O,(1b,PUNCT
SB_J_206.9.163.1,,O,O,O,O,O,O,O,O,O,),PUNCT
SB_J_206.9.164,that,O,O,O,O,O,O,O,O,O,that,PRON
SB_J_206.9.165,ye,O,O,O,O,O,O,O,O,O,ye,ADJ
SB_J_206.9.166,shall,O,O,O,O,O,O,O,O,O,shall,AUX
SB_J_206.9.167,apoint,O,O,O,O,O,O,O,O,O,apoint,VERB
SB_J_206.9.168,him,O,O,O,O,O,O,O,O,O,him,PRON
SB_J_206.9.169,the,O,O,O,O,O,O,O,O,O,the,PRON
SB_J_206.9.170,same,O,O,O,O,O,O,O,O,O,same,ADJ
SB_J_206.9.171,now,O,O,O,O,O,O,O,O,O,now,ADV
SB_J_206.9.172,in,O,O,O,O,O,O,O,O,O,in,ADP
SB_J_206.9.173,my,O,O,O,O,O,O,O,O,O,my,PRON
SB_J_206.9.174,absens,O,O,O,O,O,O,O,O,O,absens,NOUN
SB_J_206.9.175,from,O,O,O,O,O,O,O,O,O,from,ADP
SB_J_206.9.176,Callais.,O,B,O,O,O,O,O,O,LOCATION-B,Callais,PROPN
SB_J_206.9.176.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_206.9.177,I,O,O,O,O,O,O,O,O,O,I,PRON
SB_J_206.9.178,do,O,O,O,O,O,O,O,O,O,do,VERB
SB_J_206.9.179,apointe,O,O,O,O,O,O,O,O,O,apointe,VERB
SB_J_206.9.180,you,O,O,O,O,O,O,O,O,O,you,PRON
SB_J_206.9.181,nether,O,O,O,O,O,O,O,O,O,nether,NOUN
SB_J_206.9.182,price,O,O,O,O,O,O,O,O,O,price,NOUN
SB_J_206.9.183,of,O,O,O,O,O,O,O,O,O,of,ADP
SB_J_206.9.184,wull,O,O,O,O,O,O,O,O,O,wull,NOUN
SB_J_206.9.185,ner,O,O,O,O,O,O,O,O,O,ner,PROPN
SB_J_206.9.186,"fellis,",O,O,O,O,O,O,O,O,O,fellis,NOUN
SB_J_206.9.186.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_206.9.187,but,O,O,O,O,O,O,O,O,O,but,CCONJ
SB_J_206.9.188,comyt,O,O,O,O,O,O,O,O,O,comyt,VERB
SB_J_206.9.189,unto,O,O,O,O,O,O,O,O,O,unto,ADP
SB_J_206.9.190,you,O,O,O,O,O,O,O,O,O,you,PRON
SB_J_206.9.191,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_206.9.192,do,O,O,O,O,O,O,O,O,O,do,VERB
SB_J_206.9.193,therin,O,O,O,O,O,O,O,O,O,therin,NOUN
SB_J_206.9.194,as,O,O,O,O,O,O,O,O,O,as,ADP
SB_J_206.9.195,ye,O,O,O,O,O,O,O,O,O,ye,ADJ
SB_J_206.9.196,perseave,O,O,O,O,O,O,O,O,O,perseave,VERB
SB_J_206.9.197,"cause,",O,O,O,O,O,O,O,O,O,cause,VERB
SB_J_206.9.197.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_206.9.198,wherwith,O,O,O,O,O,O,O,O,O,wherwith,ADP
SB_J_206.9.199,I,O,O,O,O,O,O,O,O,O,I,PRON
SB_J_206.9.200,shall,O,O,O,O,O,O,O,O,O,shall,AUX
SB_J_206.9.201,hold,O,O,O,O,O,O,O,O,O,hold,VERB
SB_J_206.9.202,me,O,O,O,O,O,O,O,O,O,me,PRON
SB_J_206.9.203,"content,",O,O,O,O,O,O,O,O,O,content,NOUN
SB_J_206.9.203.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_206.9.204,and,O,O,O,O,O,O,O,O,O,and,CCONJ
SB_J_206.9.205,be,O,O,O,O,O,O,O,O,O,be,AUX
SB_J_206.9.206,redie,O,O,O,O,O,O,O,O,O,redie,PROPN
SB_J_206.9.207,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_206.9.208,recompens,O,O,O,O,O,O,O,O,O,recompens,PROPN
SB_J_206.9.209,you,O,O,O,O,O,O,O,O,O,you,PRON
SB_J_206.9.210,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_206.9.211,my,O,O,O,O,O,O,O,O,O,my,PRON
SB_J_206.9.212,"powre,",O,O,O,O,O,O,O,O,O,powre,PROPN
SB_J_206.9.212.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_206.9.213,as,O,O,O,O,O,O,O,O,O,as,ADP
SB_J_206.9.214,the,O,O,O,O,O,O,O,O,O,the,PRON
SB_J_206.9.215,Lord,O,O,O,O,O,O,O,B,GOD-B,Lord,PROPN
SB_J_206.9.216,God,O,O,O,O,O,O,O,I,GOD-I,God,PROPN
SB_J_206.9.217,"knowith,",O,O,O,O,O,O,O,O,O,knowith,PROPN
SB_J_206.9.217.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_206.9.218,Who,O,O,O,O,O,O,O,O,O,Who,PRON
SB_J_206.9.219,kepe,O,O,O,O,O,O,O,O,O,kepe,PROPN
SB_J_206.9.220,"youe,",O,O,O,O,O,O,O,O,O,youe,NOUN
SB_J_206.9.220.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_206.9.221,in,O,O,O,O,O,O,O,O,O,in,ADP
SB_J_206.9.222,great,O,O,O,O,O,O,O,O,O,great,ADJ
SB_J_206.9.223,hast.,O,O,O,O,O,O,O,O,O,hast,PROPN
SB_J_206.9.223.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_206.10.0,The,O,O,O,O,O,O,O,O,O,The,PRON
SB_J_206.10.1,soirtes,O,O,O,O,O,O,O,O,O,soirtes,NOUN
SB_J_206.10.2,of,O,O,O,O,O,O,O,O,O,of,ADP
SB_J_206.10.3,wullis,O,O,O,O,O,O,O,O,O,wullis,VERB
SB_J_206.10.4,that,O,O,O,O,O,O,O,O,O,that,PRON
SB_J_206.10.5,be,O,O,O,O,O,O,O,O,O,be,AUX
SB_J_206.10.6,in,O,O,O,O,O,O,O,O,O,in,ADP
SB_J_206.10.7,Callais,O,B,O,O,O,O,O,O,LOCATION-B,Callais,PROPN
SB_J_206.10.8,ye,O,O,O,O,O,O,O,O,O,ye,ADJ
SB_J_206.10.9,shall,O,O,O,O,O,O,O,O,O,shall,AUX
SB_J_206.10.10,perseave,O,O,O,O,O,O,O,O,O,perseave,VERB
SB_J_206.10.11,in,O,O,O,O,O,O,O,O,O,in,ADP
SB_J_206.10.12,the,O,O,O,O,O,O,O,O,O,the,PRON
SB_J_206.10.13,remembrans,O,O,O,O,O,O,O,O,O,remembrans,NOUN
SB_J_206.10.14,that,O,O,O,O,O,O,O,O,O,that,PRON
SB_J_206.10.15,Mr.,B,O,O,O,O,O,O,O,NAME-B,Mr,PROPN
SB_J_206.10.15.1,,I,O,O,O,O,O,O,O,NAME-I,.,PUNCT
SB_J_206.10.16,Lyghtfot,I,O,O,O,O,O,O,O,NAME-I,Lyghtfot,PROPN
SB_J_206.10.17,hath,O,O,O,O,O,O,O,O,O,hath,NOUN
SB_J_206.10.18,of,O,O,O,O,O,O,O,O,O,of,ADP
SB_J_206.10.19,myne.,O,O,O,O,O,O,O,O,O,myne,VERB
SB_J_206.10.19.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_206.10.20,(2b),O,O,O,O,O,O,O,O,O,(2b,PUNCT
SB_J_206.10.20.1,,O,O,O,O,O,O,O,O,O,),PUNCT
SB_J_206.11.0,By,O,O,O,O,O,O,O,O,O,By,ADP
SB_J_206.11.1,youres,O,O,O,O,O,O,O,O,O,youres,NOUN
SB_J_206.11.2,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_206.11.3,his,O,O,O,O,O,O,O,O,O,his,PRON
SB_J_206.11.4,"powre,",O,O,O,O,O,O,O,O,O,powre,PROPN
SB_J_206.11.4.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_206.12.0,John,B,O,O,O,O,O,O,O,NAME-B,John,PROPN
SB_J_206.12.1,Johnson.,I,O,O,O,O,O,O,O,NAME-I,Johnson,PROPN
SB_J_206.12.1.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_206.14.0,I,O,O,O,O,O,O,O,O,O,I,PRON
SB_J_206.14.1,hoped,O,O,O,O,O,O,O,O,O,hoped,VERB
SB_J_206.14.2,that,O,O,O,O,O,O,O,O,O,that,PRON
SB_J_206.14.3,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_206.14.4,the,O,O,B,O,O,O,O,O,NATION-B,the,PRON
SB_J_206.14.5,Harlamers,O,O,I,O,O,O,O,O,NATION-I,Harlamers,NOUN
SB_J_206.14.6,some,O,O,O,O,O,O,O,O,O,some,PRON
SB_J_206.14.7,of,O,O,O,O,O,O,O,O,O,of,ADP
SB_J_206.14.8,my,O,O,O,O,O,O,O,O,O,my,PRON
SB_J_206.14.9,fellis,O,O,O,O,O,O,O,O,O,fellis,NOUN
SB_J_206.14.10,had,O,O,O,O,O,O,O,O,O,had,VERB
SB_J_206.14.11,bene,O,O,O,O,O,O,O,O,O,bene,PROPN
SB_J_206.14.12,"sold,",O,O,O,O,O,O,O,O,O,sold,VERB
SB_J_206.14.12.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_206.14.13,but,O,O,O,O,O,O,O,O,O,but,CCONJ
SB_J_206.14.14,I,O,O,O,O,O,O,O,O,O,I,PRON
SB_J_206.14.15,have,O,O,O,O,O,O,O,O,O,have,VERB
SB_J_206.14.16,no,O,O,O,O,O,O,O,O,O,no,INTJ
SB_J_206.14.17,writing,O,O,O,O,O,O,O,O,O,writing,VERB
SB_J_206.14.18,of,O,O,O,O,O,O,O,O,O,of,ADP
SB_J_206.14.19,comfort.,O,O,O,O,O,O,O,O,O,comfort,NOUN
SB_J_206.14.19.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_207.0.0,207.,O,O,O,O,O,O,O,O,O,207,NUM
SB_J_207.0.0.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_207.0.1,JOHN,B,O,O,O,O,O,O,O,NAME-B,JOHN,PROPN
SB_J_207.0.2,JOHNSON,I,O,O,O,O,O,O,O,NAME-I,JOHNSON,NOUN
SB_J_207.0.3,TO,O,O,O,O,O,O,O,O,O,TO,ADP
SB_J_207.0.4,SABINE,B,O,O,O,O,O,O,O,NAME-B,SABINE,PROPN
SB_J_207.0.5,JOHNSON,I,O,O,O,O,O,O,O,NAME-I,JOHNSON,NOUN
SB_J_207.2.0,Jhesus,O,O,O,O,O,O,O,O,O,Jhesus,PROPN
SB_J_207.2.1,anno,O,O,O,O,B,O,O,O,DATE-B,anno,VERB
SB_J_207.2.2,"1545,",O,O,O,O,I,O,O,O,DATE-I,1545,NUM
SB_J_207.2.2.1,,O,O,O,O,I,O,O,O,DATE-I,",",PUNCT
SB_J_207.2.3,the,O,O,O,O,I,O,O,O,DATE-I,the,PRON
SB_J_207.2.4,ixth,O,O,O,O,I,O,O,O,DATE-I,ixth,NOUN
SB_J_207.2.5,daie,O,O,O,O,I,O,O,O,DATE-I,daie,NOUN
SB_J_207.2.6,of,O,O,O,O,I,O,O,O,DATE-I,of,ADP
SB_J_207.2.7,September.,O,O,O,O,I,O,O,O,DATE-I,September,PROPN
SB_J_207.2.7.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_207.2.8,(1a),O,O,O,O,O,O,O,O,O,(1a,PUNCT
SB_J_207.2.8.1,,O,O,O,O,O,O,O,O,O,),PUNCT
SB_J_207.4.0,In,O,O,O,O,O,O,O,O,O,In,ADP
SB_J_207.4.1,my,O,O,O,O,O,O,O,O,O,my,PRON
SB_J_207.4.2,hertie,O,O,O,O,O,O,O,O,O,hertie,NOUN
SB_J_207.4.3,"wyse,",O,O,O,O,O,O,O,O,O,wyse,VERB
SB_J_207.4.3.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_207.4.4,beloved,O,O,O,O,O,O,O,O,O,beloved,VERB
SB_J_207.4.5,"wyf,",O,O,O,O,O,O,O,O,O,wyf,VERB
SB_J_207.4.5.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_207.4.6,trusting,O,O,O,O,O,O,O,O,O,trusting,VERB
SB_J_207.4.7,of,O,O,O,O,O,O,O,O,O,of,ADP
SB_J_207.4.8,your,O,O,O,O,O,O,O,O,O,your,PRON
SB_J_207.4.9,"helthe,",O,O,O,O,O,O,O,O,O,helthe,PRON
SB_J_207.4.9.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_207.4.10,whiche,O,O,O,O,O,O,O,O,O,whiche,PROPN
SB_J_207.4.11,the,O,O,O,O,O,O,O,O,O,the,PRON
SB_J_207.4.12,Lord,O,O,O,O,O,O,O,B,GOD-B,Lord,PROPN
SB_J_207.4.13,"contenew,",O,O,O,O,O,O,O,O,O,contenew,PROPN
SB_J_207.4.13.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_207.4.14,etc.,O,O,O,O,O,O,O,O,O,etc,X
SB_J_207.4.14.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_207.4.15,Your,O,O,O,O,O,O,O,O,O,Your,PRON
SB_J_207.4.16,lettre,O,O,O,O,O,O,O,O,O,lettre,NOUN
SB_J_207.4.17,of,O,O,O,O,O,O,O,O,O,of,ADP
SB_J_207.4.18,the,O,O,O,O,B,O,O,O,DATE-B,the,PRON
SB_J_207.4.19,vth,O,O,O,O,I,O,O,O,DATE-I,vth,INTJ
SB_J_207.4.20,of,O,O,O,O,I,O,O,O,DATE-I,of,ADP
SB_J_207.4.21,this,O,O,O,O,I,O,O,O,DATE-I,this,PRON
SB_J_207.4.22,present,O,O,O,O,I,O,O,O,DATE-I,present,VERB
SB_J_207.4.23,moneth,O,O,O,O,I,O,O,O,DATE-I,moneth,VERB
SB_J_207.4.24,I,O,O,O,O,O,O,O,O,O,I,PRON
SB_J_207.4.25,have,O,O,O,O,O,O,O,O,O,have,VERB
SB_J_207.4.26,"receavyd,",O,O,O,O,O,O,O,O,O,receavyd,NOUN
SB_J_207.4.26.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_207.4.27,for,O,O,O,O,O,O,O,O,O,for,ADP
SB_J_207.4.28,the,O,O,O,O,O,O,O,O,O,the,PRON
SB_J_207.4.29,whiche,O,O,O,O,O,O,O,O,O,whiche,PROPN
SB_J_207.4.30,I,O,O,O,O,O,O,O,O,O,I,PRON
SB_J_207.4.31,thancke,O,O,O,O,O,O,O,O,O,thancke,VERB
SB_J_207.4.32,"you,",O,O,O,O,O,O,O,O,O,you,PRON
SB_J_207.4.32.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_207.4.33,being,O,O,O,O,O,O,O,O,O,being,AUX
SB_J_207.4.34,glad,O,O,O,O,O,O,O,O,O,glad,ADJ
SB_J_207.4.35,ye,O,O,O,O,O,O,O,O,O,ye,ADJ
SB_J_207.4.36,perseave,O,O,O,O,O,O,O,O,O,perseave,VERB
SB_J_207.4.37,so,O,O,O,O,O,O,O,O,O,so,ADV
SB_J_207.4.38,well,O,O,O,O,O,O,O,O,O,well,INTJ
SB_J_207.4.39,what,O,O,O,O,O,O,O,O,O,what,PRON
SB_J_207.4.40,a,O,O,O,O,O,O,O,O,O,a,PRON
SB_J_207.4.41,good,O,O,O,O,O,O,O,O,O,good,ADJ
SB_J_207.4.42,husbond,O,O,O,O,O,O,O,O,O,husbond,ADJ
SB_J_207.4.43,I,O,O,O,O,O,O,O,O,O,I,PRON
SB_J_207.4.44,"am,",O,O,O,O,O,O,O,O,O,am,AUX
SB_J_207.4.44.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_207.4.45,and,O,O,O,O,O,O,O,O,O,and,CCONJ
SB_J_207.4.46,I,O,O,O,O,O,O,O,O,O,I,PRON
SB_J_207.4.47,trust,O,O,O,O,O,O,O,O,O,trust,NOUN
SB_J_207.4.48,you,O,O,O,O,O,O,O,O,O,you,PRON
SB_J_207.4.49,will,O,O,O,O,O,O,O,O,O,will,AUX
SB_J_207.4.50,let,O,O,O,O,O,O,O,O,O,let,VERB
SB_J_207.4.51,it,O,O,O,O,O,O,O,O,O,it,PRON
SB_J_207.4.52,be,O,O,O,O,O,O,O,O,O,be,AUX
SB_J_207.4.53,an,O,O,O,O,O,O,O,O,O,an,PRON
SB_J_207.4.54,example,O,O,O,O,O,O,O,O,O,example,NOUN
SB_J_207.4.55,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_207.4.56,you,O,O,O,O,O,O,O,O,O,you,PRON
SB_J_207.4.57,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_207.4.58,be,O,O,O,O,O,O,O,O,O,be,AUX
SB_J_207.4.59,the,O,O,O,O,O,O,O,O,O,the,PRON
SB_J_207.4.60,better,O,O,O,O,O,O,O,O,O,better,ADV
SB_J_207.4.61,wyf,O,O,O,O,O,O,O,O,O,wyf,VERB
SB_J_207.4.62,unto,O,O,O,O,O,O,O,O,O,unto,ADP
SB_J_207.4.63,me.,O,O,O,O,O,O,O,O,O,me,PRON
SB_J_207.4.63.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_207.5.0,Comende,O,O,O,O,O,O,O,O,O,Comende,NOUN
SB_J_207.5.1,me,O,O,O,O,O,O,O,O,O,me,PRON
SB_J_207.5.2,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_207.5.3,"Harison,",B,O,O,O,O,O,O,O,NAME-B,Harison,PROPN
SB_J_207.5.3.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_207.5.4,I,O,O,O,O,O,O,O,O,O,I,PRON
SB_J_207.5.5,praie,O,O,O,O,O,O,O,O,O,praie,PROPN
SB_J_207.5.6,"you,",O,O,O,O,O,O,O,O,O,you,PRON
SB_J_207.5.6.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_207.5.7,and,O,O,O,O,O,O,O,O,O,and,CCONJ
SB_J_207.5.8,desier,O,O,O,O,O,O,O,O,O,desier,NOUN
SB_J_207.5.9,hym,O,O,O,O,O,O,O,O,O,hym,NOUN
SB_J_207.5.10,that,O,O,O,O,O,O,O,O,O,that,PRON
SB_J_207.5.11,the,O,O,O,O,O,O,O,O,O,the,PRON
SB_J_207.5.12,wull-wynders,O,O,O,O,O,O,O,O,O,wull-wynders,NOUN
SB_J_207.5.13,lacke,O,O,O,O,O,O,O,O,O,lacke,NOUN
SB_J_207.5.14,no,O,O,O,O,O,O,O,O,O,no,INTJ
SB_J_207.5.15,wurke.,O,O,O,O,O,O,O,O,O,wurke,NOUN
SB_J_207.5.15.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_207.5.16,Ye,O,O,O,O,O,O,O,O,O,Ye,NOUN
SB_J_207.5.17,maie,O,O,O,O,O,O,O,O,O,maie,PROPN
SB_J_207.5.18,showe,O,O,O,O,O,O,O,O,O,showe,NOUN
SB_J_207.5.19,hym,O,O,O,O,O,O,O,O,O,hym,NOUN
SB_J_207.5.20,I,O,O,O,O,O,O,O,O,O,I,PRON
SB_J_207.5.21,make,O,O,O,O,O,O,O,O,O,make,VERB
SB_J_207.5.22,reconyng,O,O,O,O,O,O,O,O,O,reconyng,ADV
SB_J_207.5.23,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_207.5.24,have,O,O,O,O,O,O,O,O,O,have,VERB
SB_J_207.5.25,no,O,O,O,O,O,O,O,O,O,no,INTJ
SB_J_207.5.26,les,O,O,O,O,O,O,O,O,O,les,X
SB_J_207.5.27,then,O,O,O,O,O,O,O,O,O,then,ADV
SB_J_207.5.28,ij,O,O,O,O,O,O,O,O,O,ij,INTJ
SB_J_207.5.29,M.,O,O,O,O,O,O,O,O,O,M,NOUN
SB_J_207.5.29.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_207.5.30,stone,O,O,O,O,O,O,O,O,O,stone,NOUN
SB_J_207.5.31,of,O,O,O,O,O,O,O,O,O,of,ADP
SB_J_207.5.32,wull,O,O,O,O,O,O,O,O,O,wull,NOUN
SB_J_207.5.33,at,O,O,O,O,O,O,O,O,O,at,ADP
SB_J_207.5.34,his,O,O,O,O,O,O,O,O,O,his,PRON
SB_J_207.5.35,haund.,O,O,O,O,O,O,O,O,O,haund,ADV
SB_J_207.5.35.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_207.5.36,If,O,O,O,O,O,O,O,O,O,If,SCONJ
SB_J_207.5.37,it,O,O,O,O,O,O,O,O,O,it,PRON
SB_J_207.5.38,be,O,O,O,O,O,O,O,O,O,be,AUX
SB_J_207.5.39,a,O,O,O,O,O,O,O,O,O,a,PRON
SB_J_207.5.40,C,O,O,O,O,O,O,B,O,PRICE-B,C,NOUN
SB_J_207.5.41,or,O,O,O,O,O,O,O,O,O,or,CCONJ
SB_J_207.5.42,ijC,O,O,O,O,O,O,B,O,PRICE-B,ijC,PROPN
SB_J_207.5.43,"more,",O,O,O,O,O,O,O,O,O,more,ADV
SB_J_207.5.43.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_207.5.44,I,O,O,O,O,O,O,O,O,O,I,PRON
SB_J_207.5.45,shall,O,O,O,O,O,O,O,O,O,shall,AUX
SB_J_207.5.46,provide,O,O,O,O,O,O,O,O,O,provide,VERB
SB_J_207.5.47,hym,O,O,O,O,O,O,O,O,O,hym,NOUN
SB_J_207.5.48,monney,O,O,O,O,O,O,O,O,O,monney,PROPN
SB_J_207.5.49,for,O,O,O,O,O,O,O,O,O,for,ADP
SB_J_207.5.50,it,O,O,O,O,O,O,O,O,O,it,PRON
SB_J_207.5.51,shortely,O,O,O,O,O,B,O,O,TIME-B,shortely,ADV
SB_J_207.5.52,after,O,O,O,O,O,I,O,O,TIME-I,after,ADP
SB_J_207.5.53,Mychelmes;,O,O,O,O,B,O,O,O,DATE-B,Mychelmes,NOUN
SB_J_207.5.53.1,,O,O,O,O,O,O,O,O,O,;,PUNCT
SB_J_207.5.54,yf,O,O,O,O,O,O,O,O,O,yf,PROPN
SB_J_207.5.55,he,O,O,O,O,O,O,O,O,O,he,PRON
SB_J_207.5.56,neade,O,O,O,O,O,O,O,O,O,neade,VERB
SB_J_207.5.57,anny,O,O,O,O,O,O,O,O,O,anny,VERB
SB_J_207.5.58,abowte,O,O,O,O,O,O,O,O,O,abowte,PROPN
SB_J_207.5.59,"Mychelmes,",O,O,O,O,B,O,O,O,DATE-B,Mychelmes,NOUN
SB_J_207.5.59.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_207.5.60,let,O,O,O,O,O,O,O,O,O,let,VERB
SB_J_207.5.61,hym,O,O,O,O,O,O,O,O,O,hym,NOUN
SB_J_207.5.62,send,O,O,O,O,O,O,O,O,O,send,VERB
SB_J_207.5.63,for,O,O,O,O,O,O,O,O,O,for,ADP
SB_J_207.5.64,some,O,O,O,O,O,O,O,O,O,some,PRON
SB_J_207.5.65,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_207.5.66,my,O,O,O,O,O,O,O,O,O,my,PRON
SB_J_207.5.67,brother.,O,O,O,O,O,O,O,O,O,brother,NOUN
SB_J_207.5.67.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_207.5.68,(2a),O,O,O,O,O,O,O,O,O,(2a,PUNCT
SB_J_207.5.68.1,,O,O,O,O,O,O,O,O,O,),PUNCT
SB_J_207.5.69,And,O,O,O,O,O,O,O,O,O,And,CCONJ
SB_J_207.5.70,I,O,O,O,O,O,O,O,O,O,I,PRON
SB_J_207.5.71,praie,O,O,O,O,O,O,O,O,O,praie,PROPN
SB_J_207.5.72,"you,",O,O,O,O,O,O,O,O,O,you,PRON
SB_J_207.5.72.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_207.5.73,let,O,O,O,O,O,O,O,O,O,let,VERB
SB_J_207.5.74,as,O,O,O,O,O,O,O,O,O,as,ADP
SB_J_207.5.75,moche,O,O,O,O,O,O,O,O,O,moche,PROPN
SB_J_207.5.76,of,O,O,O,O,O,O,O,O,O,of,ADP
SB_J_207.5.77,my,O,O,O,O,O,O,O,O,O,my,PRON
SB_J_207.5.78,wull,O,O,O,O,O,O,O,O,O,wull,NOUN
SB_J_207.5.79,be,O,O,O,O,O,O,O,O,O,be,AUX
SB_J_207.5.80,caried,O,O,O,O,O,O,O,O,O,caried,VERB
SB_J_207.5.81,up,O,O,O,O,O,O,O,O,O,up,ADV
SB_J_207.5.82,as,O,O,O,O,O,O,O,O,O,as,ADP
SB_J_207.5.83,can,O,O,O,O,O,O,O,O,O,can,AUX
SB_J_207.5.84,"be,",O,O,O,O,O,O,O,O,O,be,AUX
SB_J_207.5.84.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_207.5.85,while,O,O,O,O,O,O,O,O,O,while,SCONJ
SB_J_207.5.86,the,O,O,O,O,O,O,O,O,O,the,PRON
SB_J_207.5.87,wether,O,O,O,O,O,O,O,O,O,wether,PROPN
SB_J_207.5.88,is,O,O,O,O,O,O,O,O,O,is,AUX
SB_J_207.5.89,faire.,O,O,O,O,O,O,O,O,O,faire,PROPN
SB_J_207.5.89.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_207.6.0,When,O,O,O,O,O,O,O,O,O,When,SCONJ
SB_J_207.6.1,ye,O,O,O,O,O,O,O,O,O,ye,ADJ
SB_J_207.6.2,do,O,O,O,O,O,O,O,O,O,do,VERB
SB_J_207.6.3,packe,O,O,O,O,O,O,O,O,O,packe,VERB
SB_J_207.6.4,anny,O,O,O,O,O,O,O,O,O,anny,VERB
SB_J_207.6.5,"wull,",O,O,O,O,O,O,O,O,O,wull,NOUN
SB_J_207.6.5.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_207.6.6,in,O,O,O,O,O,O,O,O,O,in,ADP
SB_J_207.6.7,annywise,O,O,O,O,O,O,O,O,O,annywise,VERB
SB_J_207.6.8,let,O,O,O,O,O,O,O,O,O,let,VERB
SB_J_207.6.9,it,O,O,O,O,O,O,O,O,O,it,PRON
SB_J_207.6.10,be,O,O,O,O,O,O,O,O,O,be,AUX
SB_J_207.6.11,as,O,O,O,O,O,O,O,O,O,as,ADP
SB_J_207.6.12,faire,O,O,O,O,O,O,O,O,O,faire,PROPN
SB_J_207.6.13,handled,O,O,O,O,O,O,O,O,O,handled,VERB
SB_J_207.6.14,for,O,O,O,O,O,O,O,O,O,for,ADP
SB_J_207.6.15,breking,O,O,O,O,O,O,O,O,O,breking,VERB
SB_J_207.6.16,the,O,O,O,O,O,O,O,O,O,the,PRON
SB_J_207.6.17,fleces,O,O,O,O,O,O,O,O,O,fleces,NOUN
SB_J_207.6.18,as,O,O,O,O,O,O,O,O,O,as,ADP
SB_J_207.6.19,is,O,O,O,O,O,O,O,O,O,is,AUX
SB_J_207.6.20,"possible,",O,O,O,O,O,O,O,O,O,possible,ADJ
SB_J_207.6.20.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_207.6.21,and,O,O,O,O,O,O,O,O,O,and,CCONJ
SB_J_207.6.22,remember,O,O,O,O,O,O,O,O,O,remember,VERB
